MAG	research_category	feature_name	source_type	feature_component_count	components_detected	reconstruction_score_pct	score_ge_50	score_ge_75
SY366YW-0-4_bin2	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY366YW-0-4_bin2	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	6	15	FALSE	FALSE
SY366YW-0-4_bin2	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	1	16.6666666666667	FALSE	FALSE
SY366YW-0-4_bin2	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	5	14.7058823529412	FALSE	FALSE
SY366YW-0-4_bin2	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	7	24.1379310344828	FALSE	FALSE
SY366YW-0-4_bin2	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	5	41.6666666666667	FALSE	FALSE
SY366YW-0-4_bin2	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	3	17.6470588235294	FALSE	FALSE
SY366YW-0-4_bin2	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	2	18.1818181818182	FALSE	FALSE
SY366YW-0-4_bin2	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	26	72.2222222222222	TRUE	FALSE
SY366YW-0-4_bin34	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	7	87.5	TRUE	TRUE
SY366YW-0-4_bin34	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	13	52	TRUE	FALSE
SY366YW-0-4_bin34	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	16	37.2093023255814	FALSE	FALSE
SY366YW-0-4_bin34	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	6	54.5454545454545	TRUE	FALSE
SY366YW-0-4_bin34	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	2	22.2222222222222	FALSE	FALSE
SY366YW-0-4_bin34	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
SY366YW-0-4_bin34	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	5	50	TRUE	FALSE
SY366YW-0-4_bin34	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	2	28.5714285714286	FALSE	FALSE
SY366YW-0-4_bin34	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	4	66.6666666666667	TRUE	FALSE
SY366YW-0-4_bin34	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	4	80	TRUE	TRUE
SY366YW-0-4_bin34	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	18	45	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
SY366YW-0-4_bin34	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	15	44.1176470588235	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	8	27.5862068965517	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE
SY366YW-0-4_bin34	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	7	41.1764705882353	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	5	45.4545454545455	FALSE	FALSE
SY366YW-0-4_bin34	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	25	69.4444444444444	TRUE	FALSE
SY366YW-0-4_bin9	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	7	87.5	TRUE	TRUE
SY366YW-0-4_bin9	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	3	12	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	3	8.10810810810811	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	4	12.9032258064516	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	3	15.7894736842105	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	4	17.3913043478261	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	5	50	TRUE	FALSE
SY366YW-0-4_bin9	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	16	37.2093023255814	FALSE	FALSE
SY366YW-0-4_bin9	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	6	54.5454545454545	TRUE	FALSE
SY366YW-0-4_bin9	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	2	22.2222222222222	FALSE	FALSE
SY366YW-0-4_bin9	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
SY366YW-0-4_bin9	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	6	60	TRUE	FALSE
SY366YW-0-4_bin9	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	2	28.5714285714286	FALSE	FALSE
SY366YW-0-4_bin9	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
SY366YW-0-4_bin9	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	16	40	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	14	41.1764705882353	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	8	27.5862068965517	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE
SY366YW-0-4_bin9	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	8	47.0588235294118	FALSE	FALSE
SY366YW-0-4_bin9	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	6	54.5454545454545	TRUE	FALSE
SY366YW-0-4_bin9	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	33	91.6666666666667	TRUE	TRUE
SY366YW-4-8_bin7	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	5	62.5	TRUE	FALSE
SY366YW-4-8_bin7	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	1	4	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	2	20	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	14	32.5581395348837	FALSE	FALSE
SY366YW-4-8_bin7	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	1	16.6666666666667	FALSE	FALSE
SY366YW-4-8_bin7	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	4	36.3636363636364	FALSE	FALSE
SY366YW-4-8_bin7	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	3	33.3333333333333	FALSE	FALSE
SY366YW-4-8_bin7	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE
SY366YW-4-8_bin7	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY366YW-4-8_bin7	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	2	28.5714285714286	FALSE	FALSE
SY366YW-4-8_bin7	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	1	14.2857142857143	FALSE	FALSE
SY366YW-4-8_bin7	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
SY366YW-4-8_bin7	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	5	100	TRUE	TRUE
SY366YW-4-8_bin7	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	4	80	TRUE	TRUE
SY366YW-4-8_bin7	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	1	25	FALSE	FALSE
SY366YW-4-8_bin7	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	18	45	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
SY366YW-4-8_bin7	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	15	44.1176470588235	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	10	34.4827586206897	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE
SY366YW-4-8_bin7	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	3	17.6470588235294	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	3	27.2727272727273	FALSE	FALSE
SY366YW-4-8_bin7	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE
SY366YW-8-12_bin2	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	21	58.3333333333333	TRUE	FALSE
SY366YW-8-12_bin2	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	7	87.5	TRUE	TRUE
SY366YW-8-12_bin2	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	13	52	TRUE	FALSE
SY366YW-8-12_bin2	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE
SY366YW-8-12_bin2	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE
SY366YW-8-12_bin2	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY366YW-8-12_bin2	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	13	30.2325581395349	FALSE	FALSE
SY366YW-8-12_bin2	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	1	9.09090909090909	FALSE	FALSE
SY366YW-8-12_bin2	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
SY366YW-8-12_bin2	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE
SY366YW-8-12_bin2	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
SY366YW-8-12_bin2	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY366YW-8-12_bin2	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	1	14.2857142857143	FALSE	FALSE
SY366YW-8-12_bin2	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	6	85.7142857142857	TRUE	TRUE
SY366YW-8-12_bin2	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	4	66.6666666666667	TRUE	FALSE
